mun_code,year,im,im_perinat,im_cong,im_illdef,im_infec,im_resp,im_endoc,im_exter,im_nerv,im_circ,im_blood,im_digest,im_eye,im_neop,im_apc,im_napc
130406,2017,39,15,7,7,4,3,2,0,0,0,1,0,0,0,7,32
130406,2018,31,13,3,1,3,2,3,3,0,0,1,0,2,0,7,24
130406,2019,42,20,5,5,4,5,2,0,0,0,0,0,1,0,8,34
130410,2000,7,1,1,2,2,0,1,0,0,0,0,0,0,0,2,5
130410,2001,11,7,1,2,0,0,1,0,0,0,0,0,0,0,1,10
130410,2002,12,5,0,6,0,1,0,0,0,0,0,0,0,0,0,12
130410,2003,9,3,2,1,0,1,2,0,0,0,0,0,0,0,2,7
130410,2004,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,6
130410,2005,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
130410,2006,12,5,2,2,2,1,0,0,0,0,0,0,0,0,2,10
130410,2007,7,4,1,1,0,0,1,0,0,0,0,0,0,0,1,6
130410,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
130410,2009,8,4,0,1,2,1,0,0,0,0,0,0,0,0,2,6
130410,2010,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,4
130410,2011,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4
130410,2012,10,5,2,2,1,0,0,0,0,0,0,0,0,0,1,9
130410,2013,9,3,1,5,0,0,0,0,0,0,0,0,0,0,0,9
130410,2014,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
130410,2015,10,4,1,4,0,0,0,0,0,0,1,0,0,0,0,10
130410,2016,8,3,0,2,1,2,0,0,0,0,0,0,0,0,0,8
130410,2017,12,10,1,0,0,0,0,0,0,0,0,1,0,0,1,11
130410,2018,10,3,0,4,0,2,1,0,0,0,0,0,0,0,1,9
130410,2019,5,1,0,3,0,0,1,0,0,0,0,0,0,0,1,4
130420,2000,34,19,2,5,3,3,1,0,1,0,0,0,0,0,2,32
130420,2001,30,11,1,4,4,8,1,0,0,1,0,0,0,0,5,25
130420,2002,24,7,5,5,1,3,0,0,0,1,1,1,0,0,1,23
130420,2003,28,14,3,4,3,2,2,0,0,0,0,0,0,0,4,24
130420,2004,26,17,1,3,2,3,0,0,0,0,0,0,0,0,1,25
130420,2005,36,18,5,2,5,2,3,0,0,0,1,0,0,0,7,29
130420,2006,32,10,9,0,2,5,3,0,1,0,1,1,0,0,5,27
130420,2007,38,24,1,1,6,6,0,0,0,0,0,0,0,0,3,35
130420,2008,20,14,2,0,0,1,0,1,0,0,1,1,0,0,0,20
130420,2009,25,14,5,2,1,1,1,0,1,0,0,0,0,0,0,25
130420,2010,24,17,0,1,1,1,2,1,1,0,0,0,0,0,2,22
130420,2011,25,17,3,1,2,1,1,0,0,0,0,0,0,0,2,23
130420,2012,40,25,6,2,1,3,2,1,0,0,0,0,0,0,4,36
130420,2013,33,22,4,0,1,2,0,2,0,0,1,0,0,1,0,33
130420,2014,26,19,5,0,2,0,0,0,0,0,0,0,0,0,1,25
130420,2015,28,21,1,0,4,1,0,1,0,0,0,0,0,0,4,24
130420,2016,35,25,0,1,3,3,2,0,1,0,0,0,0,0,4,31
130420,2017,32,21,6,0,1,4,0,0,0,0,0,0,0,0,1,31
130420,2018,40,25,8,0,3,4,0,0,0,0,0,0,0,0,5,35
130420,2019,25,16,2,1,0,2,1,3,0,0,0,0,0,0,2,23
130423,2000,11,7,1,2,1,0,0,0,0,0,0,0,0,0,0,11
130423,2001,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5
130423,2002,9,5,0,3,0,0,0,0,0,0,0,0,1,0,0,9
130423,2003,9,4,0,4,0,1,0,0,0,0,0,0,0,0,0,9
130423,2004,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
130423,2005,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
130423,2006,9,5,1,3,0,0,0,0,0,0,0,0,0,0,0,9
130423,2007,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,8
130423,2008,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
130423,2012,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,5
130423,2013,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
130423,2014,5,2,1,0,0,0,2,0,0,0,0,0,0,0,2,3
130423,2015,6,4,0,0,0,1,1,0,0,0,0,0,0,0,1,5
130423,2016,5,1,1,1,0,1,0,0,0,0,0,1,0,0,1,4
130423,2017,7,5,1,0,0,1,0,0,0,0,0,0,0,0,1,6
130423,2018,8,5,1,1,0,1,0,0,0,0,0,0,0,0,0,8
130423,2019,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
130426,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130426,2001,12,3,0,7,0,0,1,0,0,0,0,1,0,0,1,11
130426,2002,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
130426,2003,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
130426,2004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
130426,2005,6,4,0,1,0,1,0,0,0,0,0,0,0,0,0,6
130426,2006,4,2,0,1,1,0,0,0,0,0,0,0,0,0,1,3
130426,2007,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
130426,2008,9,4,1,0,3,0,0,1,0,0,0,0,0,0,3,6
130426,2009,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
130426,2010,15,4,6,1,0,3,0,0,1,0,0,0,0,0,0,15
130426,2011,9,6,1,0,1,1,0,0,0,0,0,0,0,0,1,8
130426,2012,6,2,2,0,1,0,0,1,0,0,0,0,0,0,0,6
130426,2013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
130426,2014,6,3,1,0,0,0,0,1,0,0,0,0,0,1,0,6
130426,2015,4,2,0,0,0,1,1,0,0,0,0,0,0,0,1,3
130426,2016,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
130426,2017,6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,6
130426,2018,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
130426,2019,8,6,0,0,0,1,0,1,0,0,0,0,0,0,0,8
130430,2000,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2
130430,2001,6,1,0,3,0,2,0,0,0,0,0,0,0,0,0,6
130430,2002,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
130430,2003,5,3,0,0,1,1,0,0,0,0,0,0,0,0,1,4
130430,2004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
130430,2005,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,6
130430,2007,5,2,0,0,0,2,1,0,0,0,0,0,0,0,2,3
130430,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130430,2009,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
130430,2011,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
130430,2012,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
130430,2013,8,5,1,0,0,2,0,0,0,0,0,0,0,0,1,7
130430,2014,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,7
130430,2015,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
130430,2016,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5
130430,2017,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3
130430,2018,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,10
130430,2019,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,7
130440,2000,5,1,0,2,0,2,0,0,0,0,0,0,0,0,0,5
130440,2001,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
130440,2002,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
130440,2003,12,4,0,7,0,0,0,1,0,0,0,0,0,0,0,12
130440,2004,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2
130440,2005,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
130440,2006,5,2,0,0,2,1,0,0,0,0,0,0,0,0,2,3
130440,2007,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
130440,2008,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
130440,2009,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,6
130440,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
130440,2012,4,2,0,0,0,0,1,0,0,0,0,1,0,0,1,3
130440,2013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
130440,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
130440,2015,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
130440,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130440,2017,6,3,1,0,0,2,0,0,0,0,0,0,0,0,0,6
130440,2018,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
130440,2019,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3
140000,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140002,2000,10,2,0,3,3,2,0,0,0,0,0,0,0,0,3,7
140002,2001,6,0,0,4,2,0,0,0,0,0,0,0,0,0,2,4
140002,2002,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
140002,2003,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
140002,2004,4,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3
140002,2005,8,2,3,0,0,3,0,0,0,0,0,0,0,0,0,8
140002,2006,9,6,0,0,0,3,0,0,0,0,0,0,0,0,0,9
140002,2007,5,1,1,0,1,0,1,1,0,0,0,0,0,0,1,4
140002,2008,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
140002,2009,14,6,0,0,3,3,0,2,0,0,0,0,0,0,3,11
140002,2010,6,0,0,0,3,3,0,0,0,0,0,0,0,0,2,4
140002,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140002,2012,9,1,1,2,0,1,0,3,1,0,0,0,0,0,1,8
140002,2013,17,6,2,1,1,4,1,2,0,0,0,0,0,0,1,16
140002,2014,16,5,0,0,2,3,3,3,0,0,0,0,0,0,5,11
140002,2015,10,5,1,1,0,1,0,1,0,0,0,1,0,0,0,10
140002,2016,13,4,1,0,0,2,3,2,0,0,0,1,0,0,2,11
140002,2017,10,0,2,0,1,1,0,2,0,3,0,0,1,0,3,7
140002,2018,19,5,5,1,1,1,2,4,0,0,0,0,0,0,1,18
140002,2019,22,1,5,2,2,5,2,4,1,0,0,0,0,0,3,19
140005,2000,11,3,2,4,1,1,0,0,0,0,0,0,0,0,1,10
140005,2001,7,2,1,3,1,0,0,0,0,0,0,0,0,0,1,6
140005,2002,6,3,1,0,0,0,0,0,2,0,0,0,0,0,0,6
140005,2003,4,0,2,0,2,0,0,0,0,0,0,0,0,0,2,2
140005,2004,13,1,3,0,2,5,1,1,0,0,0,0,0,0,2,11
140005,2005,6,2,2,0,1,0,1,0,0,0,0,0,0,0,2,4
140005,2006,32,4,1,1,4,8,3,11,0,0,0,0,0,0,5,27
140005,2007,18,5,3,1,1,1,0,5,0,1,0,0,0,1,1,17
140005,2008,10,2,3,0,1,1,0,1,1,0,1,0,0,0,0,10
140005,2009,29,10,2,2,7,2,1,5,0,0,0,0,0,0,8,21
140005,2010,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3
140005,2011,9,3,3,1,0,2,0,0,0,0,0,0,0,0,0,9
140005,2012,19,3,1,2,2,4,1,6,0,0,0,0,0,0,2,17
140005,2013,41,9,1,3,3,10,0,15,0,0,0,0,0,0,3,38
140005,2014,28,6,1,1,2,6,3,9,0,0,0,0,0,0,4,24
140005,2015,25,7,0,2,0,5,0,11,0,0,0,0,0,0,0,25
140005,2016,25,4,2,2,0,8,1,8,0,0,0,0,0,0,1,24
140005,2017,18,4,1,0,2,7,1,3,0,0,0,0,0,0,5,13
140005,2018,27,4,3,1,2,5,1,11,0,0,0,0,0,0,3,24
140005,2019,33,6,2,3,3,5,3,11,0,0,0,0,0,0,6,27
140010,2000,105,56,31,1,5,5,4,2,0,0,1,0,0,0,5,100
140010,2001,106,61,23,1,5,6,5,1,0,2,0,2,0,0,6,100
140010,2002,60,30,17,0,3,6,1,0,0,1,0,1,0,1,6,54
140010,2003,47,17,13,1,6,7,1,0,2,0,0,0,0,0,7,40
140010,2004,90,45,17,7,2,6,4,3,3,1,0,0,1,1,5,85
140010,2005,86,43,19,3,5,6,2,3,2,1,1,1,0,0,2,84
140010,2006,79,45,18,4,7,2,0,0,1,1,0,0,1,0,6,73
140010,2007,82,44,19,5,3,5,1,2,0,1,0,2,0,0,1,81
140010,2008,83,46,20,0,4,6,3,1,1,1,0,0,0,1,2,81
140010,2009,78,44,11,1,2,4,3,3,2,4,0,1,2,1,4,74
140010,2010,71,43,14,3,3,3,1,0,1,2,0,0,1,0,6,65
140010,2011,62,44,10,4,3,0,1,0,0,0,0,0,0,0,0,62
140010,2012,89,51,16,3,2,5,3,1,4,2,0,1,0,1,1,88
140010,2013,76,41,18,1,3,2,3,2,1,1,2,0,2,0,4,72
140010,2014,93,48,27,0,2,5,2,5,1,1,0,1,0,1,1,92
140010,2015,78,34,26,2,4,3,1,3,1,3,0,0,1,0,2,76
140010,2016,96,54,20,5,4,5,1,1,4,1,0,1,0,0,4,92
140010,2017,84,44,26,0,4,1,2,6,0,1,0,0,0,0,2,82
140010,2018,111,57,29,1,7,4,2,2,1,2,1,3,1,1,7,104
140010,2019,127,58,40,1,6,10,3,3,3,2,0,1,0,0,9,118
140015,2000,5,0,0,3,1,0,1,0,0,0,0,0,0,0,2,3
140015,2001,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,6
140015,2002,6,3,1,0,0,1,0,0,0,0,0,1,0,0,0,6
140015,2003,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4
140015,2004,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4
140015,2005,9,2,1,2,2,2,0,0,0,0,0,0,0,0,3,6
140015,2006,9,2,1,0,2,2,1,1,0,0,0,0,0,0,3,6
140015,2007,7,2,0,1,1,1,1,0,0,0,0,1,0,0,2,5
140015,2008,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3
140015,2009,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,7
140015,2010,6,2,2,0,1,1,0,0,0,0,0,0,0,0,0,6
140015,2011,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
140015,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140015,2013,6,2,0,0,1,2,1,0,0,0,0,0,0,0,1,5
140015,2014,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,4
140015,2015,7,3,1,1,0,0,2,0,0,0,0,0,0,0,2,5
140015,2016,4,0,2,0,0,2,0,0,0,0,0,0,0,0,1,3
140015,2017,12,3,3,2,2,0,0,0,0,0,2,0,0,0,2,10
140015,2018,8,1,4,0,1,0,0,2,0,0,0,0,0,0,1,7
140015,2019,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,5
140017,2000,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
140017,2001,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
140017,2002,8,2,4,0,0,1,1,0,0,0,0,0,0,0,1,7
140017,2003,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
140017,2004,7,2,1,1,0,1,1,0,0,1,0,0,0,0,1,6
140017,2005,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0,5
140017,2006,4,0,1,0,2,1,0,0,0,0,0,0,0,0,2,2
140017,2007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140017,2008,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
140017,2009,6,2,3,0,0,0,1,0,0,0,0,0,0,0,1,5
140017,2010,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
140017,2011,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
140017,2012,6,1,0,1,2,0,1,0,0,0,0,1,0,0,3,3
140017,2013,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
140017,2014,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,9
140017,2015,9,4,1,1,0,0,0,2,0,0,0,1,0,0,0,9
140017,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140017,2017,5,1,2,0,0,0,0,2,0,0,0,0,0,0,0,5
140017,2018,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
140017,2019,7,2,2,0,1,0,0,2,0,0,0,0,0,0,0,7
140020,2000,9,3,1,1,0,3,0,1,0,0,0,0,0,0,0,9
140020,2001,6,2,0,2,0,0,1,0,0,0,0,1,0,0,0,6
140020,2002,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
140020,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140020,2004,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
140020,2005,6,2,0,0,1,2,0,0,0,0,0,1,0,0,1,5
140020,2006,4,2,0,0,2,0,0,0,0,0,0,0,0,0,1,3
140020,2007,9,1,2,3,0,0,0,3,0,0,0,0,0,0,0,9
140020,2008,10,2,1,0,0,0,0,6,0,0,1,0,0,0,0,10
140020,2009,7,2,0,0,0,0,0,5,0,0,0,0,0,0,0,7
140020,2010,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
140020,2011,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4
140020,2012,23,4,3,0,1,1,1,12,0,0,0,1,0,0,2,21
140020,2013,20,3,0,0,0,2,1,14,0,0,0,0,0,0,0,20
140020,2014,16,1,0,0,0,1,0,13,0,1,0,0,0,0,1,15
140020,2015,17,3,2,0,0,0,0,12,0,0,0,0,0,0,0,17
140020,2016,19,3,1,2,0,2,0,11,0,0,0,0,0,0,0,19
140020,2017,18,3,2,0,2,2,1,8,0,0,0,0,0,0,1,17
140020,2018,32,8,1,0,3,0,3,17,0,0,0,0,0,0,5,27
140020,2019,12,1,0,0,1,0,0,10,0,0,0,0,0,0,1,11
140023,2001,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3
140023,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140023,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140023,2004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140023,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140023,2006,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
140023,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140023,2008,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
140023,2010,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
140023,2011,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
140023,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140023,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
140023,2014,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
140023,2015,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3
140023,2017,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
140023,2018,5,3,0,0,1,1,0,0,0,0,0,0,0,0,1,4
140023,2019,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4
140028,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140028,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140028,2002,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
140028,2003,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2
140028,2004,7,4,1,0,0,0,0,0,0,1,1,0,0,0,0,7
140028,2005,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
140028,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140028,2007,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140028,2008,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
140028,2009,7,3,0,2,1,0,0,0,0,0,0,0,1,0,0,7
140028,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140028,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140028,2012,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
140028,2013,4,0,1,0,0,1,1,1,0,0,0,0,0,0,1,3
140028,2014,5,1,0,0,1,0,1,2,0,0,0,0,0,0,1,4
140028,2015,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
140028,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140028,2017,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
140028,2018,7,3,2,0,0,0,0,2,0,0,0,0,0,0,0,7
140028,2019,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2
140030,2000,4,0,2,0,0,1,0,0,0,1,0,0,0,0,1,3
140030,2001,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
140030,2002,4,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2
140030,2003,5,1,2,1,1,0,0,0,0,0,0,0,0,0,1,4
140030,2004,8,0,1,0,1,2,2,0,1,1,0,0,0,0,3,5
140030,2005,6,3,0,0,0,1,0,0,0,2,0,0,0,0,0,6
140030,2006,6,2,0,0,0,3,1,0,0,0,0,0,0,0,0,6
140030,2007,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2
140030,2008,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
140030,2009,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4
140030,2010,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
140030,2011,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2
140030,2012,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
140030,2013,7,1,0,0,2,1,0,2,0,1,0,0,0,0,2,5
140030,2014,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,5
140030,2015,8,5,1,0,0,1,1,0,0,0,0,0,0,0,1,7
140030,2016,6,1,0,0,0,1,0,3,0,0,0,1,0,0,0,6
140030,2017,5,1,0,1,0,0,0,1,1,0,0,1,0,0,0,5
140030,2018,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,6
140030,2019,5,1,1,1,0,0,1,0,1,0,0,0,0,0,1,4
140040,2000,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4
140040,2001,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3
140040,2002,4,1,1,0,0,0,0,0,1,0,0,0,1,0,1,3
140040,2004,12,5,3,3,0,0,1,0,0,0,0,0,0,0,1,11
140040,2005,7,2,0,0,2,2,0,1,0,0,0,0,0,0,2,5
140040,2006,10,5,1,0,2,2,0,0,0,0,0,0,0,0,3,7
140040,2007,5,0,0,0,1,2,2,0,0,0,0,0,0,0,5,0
140040,2008,9,5,1,0,1,1,1,0,0,0,0,0,0,0,1,8
140040,2009,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,3
140040,2010,8,3,0,0,1,2,1,0,1,0,0,0,0,0,2,6
140040,2011,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3
140040,2012,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2
140040,2013,7,1,0,0,2,2,2,0,0,0,0,0,0,0,3,4
140040,2014,7,3,1,0,1,2,0,0,0,0,0,0,0,0,1,6
140040,2015,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4
140040,2016,7,2,0,1,1,0,0,0,0,2,0,0,1,0,1,6
140040,2017,9,4,3,1,0,0,0,0,0,0,0,1,0,0,1,8
140040,2018,6,1,4,0,1,0,0,0,0,0,0,0,0,0,0,6
140040,2019,6,1,2,1,0,0,0,1,1,0,0,0,0,0,0,6
140045,2000,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
140045,2001,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2
140045,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140045,2003,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2
140045,2004,13,1,1,1,1,6,0,1,0,1,0,0,1,0,0,13
140045,2005,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
140045,2006,9,3,0,1,1,1,0,0,0,0,1,2,0,0,1,8
140045,2007,7,2,0,1,1,3,0,0,0,0,0,0,0,0,0,7
140045,2008,13,2,0,0,4,4,0,0,0,1,1,0,0,1,2,11
140045,2009,5,1,2,0,1,0,0,0,0,1,0,0,0,0,1,4
140045,2010,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
140045,2011,10,1,4,0,1,2,0,1,0,0,0,0,0,1,3,7
140045,2012,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
140045,2013,7,2,1,0,2,2,0,0,0,0,0,0,0,0,2,5
140045,2014,5,2,0,0,1,1,0,0,0,0,0,1,0,0,1,4
140045,2015,6,3,1,0,1,0,0,0,0,1,0,0,0,0,0,6
140045,2016,7,3,0,0,2,2,0,0,0,0,0,0,0,0,1,6
140045,2017,15,7,4,0,2,1,0,0,1,0,0,0,0,0,2,13
140045,2018,9,7,1,0,1,0,0,0,0,0,0,0,0,0,0,9
140045,2019,18,4,3,0,2,1,2,3,0,3,0,0,0,0,5,13
140047,2000,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5
140047,2001,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,7
140047,2002,9,5,1,1,1,0,0,0,0,1,0,0,0,0,2,7
140047,2003,6,3,0,1,1,1,0,0,0,0,0,0,0,0,0,6
140047,2004,6,0,1,1,1,2,0,1,0,0,0,0,0,0,1,5
140047,2005,8,6,0,0,0,2,0,0,0,0,0,0,0,0,0,8
140047,2006,12,7,1,2,1,1,0,0,0,0,0,0,0,0,0,12
140047,2007,7,4,0,1,2,0,0,0,0,0,0,0,0,0,2,5
140047,2008,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
140047,2009,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
140047,2010,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
140047,2011,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,9
140047,2012,6,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6
140047,2013,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
140047,2014,10,6,1,0,0,3,0,0,0,0,0,0,0,0,1,9
140047,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140047,2016,17,8,6,0,0,1,0,1,0,1,0,0,0,0,1,16
140047,2017,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
140047,2018,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
140047,2019,9,6,2,0,1,0,0,0,0,0,0,0,0,0,1,8
140050,2000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
140050,2001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140050,2002,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
140050,2004,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2
140050,2005,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
140050,2006,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
140050,2007,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
140050,2008,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
140050,2010,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
140050,2012,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
140050,2013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
140050,2014,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
